"text","pos","neg"
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
"Democrats' clean energy program will likely be cut from massive budget bill",0.302,0.132
